일자,중식메뉴,석식메뉴,메뉴분류
2016-04-06,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 올갱이아욱국  제육볶음  두부조림  모둠쌈*쌈장  포기김치 (배추,고추가루:국내산)   ","쌀밥/잡곡밥 (쌀,현미흑미:국내산) 매운버섯국  찜닭  탕평채  청경채생채  포기김치 (배추,고추가루:국내산) ",육류
2016-04-06,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 올갱이아욱국  제육볶음  두부조림  모둠쌈*쌈장  포기김치 (배추,고추가루:국내산)   ","쌀밥/잡곡밥 (쌀,현미흑미:국내산) 매운버섯국  찜닭  탕평채  청경채생채  포기김치 (배추,고추가루:국내산) ",조류
2016-04-07,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 어묵국  매운돼지갈비찜  해물파전  무생채  포기김치 (배추,고추가루:국내산)   ","김밥 (쌀,현미흑미:국내산) 우동  야채튀김  조각사과  오복지  포기김치 (배추,고추가루:국내산) ",육류
2016-04-07,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 어묵국  매운돼지갈비찜  해물파전  무생채  포기김치 (배추,고추가루:국내산)   ","김밥 (쌀,현미흑미:국내산) 우동  야채튀김  조각사과  오복지  포기김치 (배추,고추가루:국내산) ",0
2016-04-08,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 배추된장국  순살양념치킨  메추리알조림  콩나물무침  포기김치 (배추,고추가루:국내산)   ","쌀밥/잡곡밥 (쌀,현미흑미:국내산) 오징어국  미니함박  멸치호두볶음  치커리사과무침  포기김치 (배추,고추가루:국내산) ",조류
2016-04-08,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 배추된장국  순살양념치킨  메추리알조림  콩나물무침  포기김치 (배추,고추가루:국내산)   ","쌀밥/잡곡밥 (쌀,현미흑미:국내산) 오징어국  미니함박  멸치호두볶음  치커리사과무침  포기김치 (배추,고추가루:국내산) ",육류
2016-04-11,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 시래기국  훈제오리구이 (훈제오리:국내산) 무쌈/양파절임  풋마늘초무침  포기김치 (배추,고추가루:국내산)   ",쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국 (쇠고기:호주산) 가자미찜  계란야채말이  돌나물오이무침  포기김치 (김치:국내산) ,조류
2016-04-11,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 시래기국  훈제오리구이 (훈제오리:국내산) 무쌈/양파절임  풋마늘초무침  포기김치 (배추,고추가루:국내산)   ",쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국 (쇠고기:호주산) 가자미찜  계란야채말이  돌나물오이무침  포기김치 (김치:국내산) ,해산물
2016-04-12,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 부대찌개  쇠고기단호박조림 (쇠고기:호주산) 열무나물  시금치나물  포기김치 (배추,고추가루:국내산)   ","치킨마요덮밥 (닭,쌀:국내산) 유부주머니국  떡볶이  단무지무침  오렌지  포기김치 (김치:국내산) ",육류
2016-04-12,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 부대찌개  쇠고기단호박조림 (쇠고기:호주산) 열무나물  시금치나물  포기김치 (배추,고추가루:국내산)   ","치킨마요덮밥 (닭,쌀:국내산) 유부주머니국  떡볶이  단무지무침  오렌지  포기김치 (김치:국내산) ",조류
2016-04-14,"쌀밥/잡곡밥 (쌀,현미흑미:국내산)  수제비국  돈육굴소스볶음 (돼지고기:국내산) 양배추쌈  무생채  포기김치 (배추,고추가루:국내산)   ",비빔밥 (쌀:국내산) 팽이버섯장국  새우또띠아  견과류조림  피크닉  포기김치 (김치:국내산) ,육류
2016-04-14,"쌀밥/잡곡밥 (쌀,현미흑미:국내산)  수제비국  돈육굴소스볶음 (돼지고기:국내산) 양배추쌈  무생채  포기김치 (배추,고추가루:국내산)   ",비빔밥 (쌀:국내산) 팽이버섯장국  새우또띠아  견과류조림  피크닉  포기김치 (김치:국내산) ,해산물
2016-04-15,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 냉이된장찌개  닭데리야끼조림 (닭고기:국내산) 도라지초무침  콩나물무침  포기김치 (배추,고추가루:국내산)   ",쌀밥/잡곡밥 (쌀:국내산) 들깨미역국  수제돈가스  감자범벅  참나물생채  포기김치/무피클 (김치:국내산) ,조류
2016-04-15,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 냉이된장찌개  닭데리야끼조림 (닭고기:국내산) 도라지초무침  콩나물무침  포기김치 (배추,고추가루:국내산)   ",쌀밥/잡곡밥 (쌀:국내산) 들깨미역국  수제돈가스  감자범벅  참나물생채  포기김치/무피클 (김치:국내산) ,육류
2016-04-18,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  돈육강정  콩나물잡채  브로컬리두부무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  유산슬  야채계란찜  두반장가지나물  포기김치 (김치:국내산) ,육류
2016-04-18,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  돈육강정  콩나물잡채  브로컬리두부무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  유산슬  야채계란찜  두반장가지나물  포기김치 (김치:국내산) ,해산물
2016-04-19,쌀밥/잡곡밥 (쌀:국내산) 육개장  꽁치한마리구이  고기전  해초무침  포기김치 (김치:국내산)   ,낙지비빔밥  유부장국  새싹피자  과일샐러드  꼬들단무지  포기김치 (김치:국내산) ,해산물
2016-04-19,쌀밥/잡곡밥 (쌀:국내산) 육개장  꽁치한마리구이  고기전  해초무침  포기김치 (김치:국내산)   ,낙지비빔밥  유부장국  새싹피자  과일샐러드  꼬들단무지  포기김치 (김치:국내산) ,해산물
2016-04-20,콩나물밥  근대된장국  매콤떡갈비조림  청포묵무침  부추생채  포기김치 (김치:국내산)   ,쌀밥/잡곡밥  어묵국  닭볶음탕  새송이버섯전  시금치나물  포기김치 (김치:국내산) ,육류
2016-04-20,콩나물밥  근대된장국  매콤떡갈비조림  청포묵무침  부추생채  포기김치 (김치:국내산)   ,쌀밥/잡곡밥  어묵국  닭볶음탕  새송이버섯전  시금치나물  포기김치 (김치:국내산) ,조류
2016-04-21,쌀밥/잡곡밥 (쌀:국내산) 대구매운탕  쇠고기볶음  옥수수전  청경채생채  포기김치 (김치:국내산)   ,오므라이스 (쌀:국내산) 팽이버섯국  해물까스*탈탈소스  쫄면무침  바나나/피클  포기김치 (김치:국내산) ,육류
2016-04-21,쌀밥/잡곡밥 (쌀:국내산) 대구매운탕  쇠고기볶음  옥수수전  청경채생채  포기김치 (김치:국내산)   ,오므라이스 (쌀:국내산) 팽이버섯국  해물까스*탈탈소스  쫄면무침  바나나/피클  포기김치 (김치:국내산) ,해산물
2016-04-22,쌀밥/잡곡밥 (쌀:국내산) 북어국  등갈비김치찜  연근조림  깻잎양념지  열무김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  탕수어  꽃맛살볶음  취나물땅콩무침  포기김치 (김치:국내산) ,육류
2016-04-22,쌀밥/잡곡밥 (쌀:국내산) 북어국  등갈비김치찜  연근조림  깻잎양념지  열무김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  탕수어  꽃맛살볶음  취나물땅콩무침  포기김치 (김치:국내산) ,해산물
2016-04-25,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  돈간장불고기  김치전  버섯볶음  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 알탕  순살깐풍기  모둠묵*양념장  세발나물  포기김치 (김치:국내산) ,육류
2016-04-25,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  돈간장불고기  김치전  버섯볶음  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 알탕  순살깐풍기  모둠묵*양념장  세발나물  포기김치 (김치:국내산) ,조류
2016-04-26,쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국  주꾸미볶음  치즈계란말이  풋마늘대무침  포기김치 (김치:국내산)   ,짜장덮밥  맑은국  쇠고기퀘사디아  오이무침  요플레/단무지  포기김치 (김치:국내산) ,해산물
2016-04-26,쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국  주꾸미볶음  치즈계란말이  풋마늘대무침  포기김치 (김치:국내산)   ,짜장덮밥  맑은국  쇠고기퀘사디아  오이무침  요플레/단무지  포기김치 (김치:국내산) ,육류
2016-04-27,나물비빔밥 (쌀:국내산) 미소장국  궁중떡찜  알감자버터구이  유기농식혜  배추겉절이 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 청국장찌개  코다리무조림  비엔나케찹볶음  참나물  포기김치 (김치:국내산) ,육류
2016-04-27,나물비빔밥 (쌀:국내산) 미소장국  궁중떡찜  알감자버터구이  유기농식혜  배추겉절이 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 청국장찌개  코다리무조림  비엔나케찹볶음  참나물  포기김치 (김치:국내산) ,해산물
2016-04-28,쌀밥/잡곡밥 (쌀:국내산) 미역국  양념파닭  동그랑땡부침  콩자반/치킨무  포기김치 (김치:국내산)   ,참치주먹밥 (쌀:국내산) 비빔메밀국수  가쯔오장국  탕수만두  오렌지  포기김치 (김치:국내산) ,조류
2016-04-28,쌀밥/잡곡밥 (쌀:국내산) 미역국  양념파닭  동그랑땡부침  콩자반/치킨무  포기김치 (김치:국내산)   ,참치주먹밥 (쌀:국내산) 비빔메밀국수  가쯔오장국  탕수만두  오렌지  포기김치 (김치:국내산) ,해산물
2016-04-29,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  미트볼조림  고등어카레구이  치커리사과무침  깍두기 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 들깨버섯탕  고추잡채*꽃빵  두부계란구이  시금치초장무침  포기김치 (김치:국내산) ,육류
2016-04-29,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  미트볼조림  고등어카레구이  치커리사과무침  깍두기 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 들깨버섯탕  고추잡채*꽃빵  두부계란구이  시금치초장무침  포기김치 (김치:국내산) ,조류
2016-05-02,쌀밥/잡곡밥 (쌀:국내산) 시금치국  닭갈비  맛살겨자채  비름나물  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 북어국  고추장불고기  모듬양채쌈  날치알계란찜  포기김치 (김치:국내산) ,육류
2016-05-02,쌀밥/잡곡밥 (쌀:국내산) 시금치국  닭갈비  맛살겨자채  비름나물  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 북어국  고추장불고기  모듬양채쌈  날치알계란찜  포기김치 (김치:국내산) ,육류
2016-05-03,곤드레밥 (쌀:국내산) 무채국  모둠장조림  온두부  실곤약초무침  볶은김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개*라면사리  탕수육  삼치구이  미역줄기볶음  열무김치 (김치:국내산) ,육류
2016-05-03,곤드레밥 (쌀:국내산) 무채국  모둠장조림  온두부  실곤약초무침  볶은김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개*라면사리  탕수육  삼치구이  미역줄기볶음  열무김치 (김치:국내산) ,육류
2016-05-04,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  오징어볶음  동태전  무생채  포기김치 (김치:국내산)   ,카레덮밥  미소장국  수제미니햄버거  오이소박이  사과/오렌지쥬스  포기김치 (김치:국내산) ,해산물
2016-05-04,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  오징어볶음  동태전  무생채  포기김치 (김치:국내산)   ,카레덮밥  미소장국  수제미니햄버거  오이소박이  사과/오렌지쥬스  포기김치 (김치:국내산) ,육류
2016-05-09,쌀밥/잡곡밥 (쌀:국내산) 매운어묵국  훈제오리구이  무쌈/양파절임  도토리묵무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 닭개장  가자미튀김  모둠소시지구이  오이무침  포기김치 (김치:국내산) ,조류
2016-05-09,쌀밥/잡곡밥 (쌀:국내산) 매운어묵국  훈제오리구이  무쌈/양파절임  도토리묵무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 닭개장  가자미튀김  모둠소시지구이  오이무침  포기김치 (김치:국내산) ,해산물
2016-05-10,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  버섯불고기  오징어초무침  시금치나물  포기김치 (김치:국내산)   ,김치볶음밥/계란 (쌀:국내산) 가쯔오국  찹쌀순대볶음  감자만두  바나나  포기김치 (김치:국내산) ,육류
2016-05-10,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  버섯불고기  오징어초무침  시금치나물  포기김치 (김치:국내산)   ,김치볶음밥/계란 (쌀:국내산) 가쯔오국  찹쌀순대볶음  감자만두  바나나  포기김치 (김치:국내산) ,육류
2016-05-11,단호박영양밥 (쌀:국내산) 시래기된장국  돈육칠리강정  멸치크랜베리볶음  가지나물  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  해물누룽지탕  치즈계란말이  양념깻잎지  열무김치 (김치:국내산) ,육류
2016-05-11,단호박영양밥 (쌀:국내산) 시래기된장국  돈육칠리강정  멸치크랜베리볶음  가지나물  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  해물누룽지탕  치즈계란말이  양념깻잎지  열무김치 (김치:국내산) ,해산물
2016-05-12,쌀밥/잡곡밥 (쌀:국내산) 오징어국  찜닭  꽃맛살볶음  통도라지구이  포기김치 (김치:국내산)   ,돈까스김밥 (쌀:국내산) 잔치국수  멕시칸샐러드  마늘쫑무침  컵주스  포기김치 (김치:국내산) ,조류
2016-05-12,쌀밥/잡곡밥 (쌀:국내산) 오징어국  찜닭  꽃맛살볶음  통도라지구이  포기김치 (김치:국내산)   ,돈까스김밥 (쌀:국내산) 잔치국수  멕시칸샐러드  마늘쫑무침  컵주스  포기김치 (김치:국내산) ,육류
2016-05-13,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  매운돼지갈비찜  해물파전  치커리유자생채  배추겉절이 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국  코다리강정  잡채  얼갈이나물  포기김치 (김치:국내산) ,육류
2016-05-13,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  매운돼지갈비찜  해물파전  치커리유자생채  배추겉절이 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국  코다리강정  잡채  얼갈이나물  포기김치 (김치:국내산) ,해산물
2016-05-16,쌀밥/잡곡밥 (쌀:국내산) 감자고추장찌개  돈육굴소스볶음  계란찜  꽃상추무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 닭곰탕  주꾸미볶음  두부계란부침  부추생채  포기김치 (김치:국내산) ,육류
2016-05-16,쌀밥/잡곡밥 (쌀:국내산) 감자고추장찌개  돈육굴소스볶음  계란찜  꽃상추무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 닭곰탕  주꾸미볶음  두부계란부침  부추생채  포기김치 (김치:국내산) ,해산물
2016-05-17,쌀밥/잡곡밥 (쌀:국내산) 들깨버섯탕  고등어김치말이  고기전  비름나물  깍두기 (김치:국내산)   ,유부초밥 (쌀:국내산) 우동  떡볶이  군만두  또띠아칩/오렌지  포기김치 (김치:국내산) ,해산물
2016-05-17,쌀밥/잡곡밥 (쌀:국내산) 들깨버섯탕  고등어김치말이  고기전  비름나물  깍두기 (김치:국내산)   ,유부초밥 (쌀:국내산) 우동  떡볶이  군만두  또띠아칩/오렌지  포기김치 (김치:국내산) ,육류
2016-05-18,산채비빔밥 (쌀:국내산) 미소장국  치킨핑거  연근땅콩조림  요플레  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 뼈해장국  황태양념구이  메추리알조림  시금치무침  석박지 (김치:국내산) ,조류
2016-05-18,산채비빔밥 (쌀:국내산) 미소장국  치킨핑거  연근땅콩조림  요플레  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 뼈해장국  황태양념구이  메추리알조림  시금치무침  석박지 (김치:국내산) ,해산물
2016-05-19,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  미니채소떡갈비  골뱅이무침*소면  숙주나물  포기김치 (김치:국내산)   ,새우살볶음밥 (쌀:국내산) 팽이장국  사천식탕수육  콩나물무침  슈크림  포기김치 (김치:국내산) ,육류
